url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
kogalim.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79195354025,hmao@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
krasmagnit.ru,None,+79029232931,24magnit@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasivoe-detstvo.promportal.su,None,+74951464160&+79900044325&+71793213043&+79147774313&+70000000162,reni-dv@yandex.ru&advise673@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnodar-geely.ru,None,+73992160000&+77444839999&+78084030000&+75184480000&+71334840000&+77344130000&+71200030000&+75194170000&+76833719999&+78798290000&+73050920000&+73952709999&+72292180000&+79032140000&+77973790000&+73738710000&+73252490000&+72601699999&+78403850000&+70559690000&+78874969999&+77862929999&+74733200000&+79963149999&+76514819999&+70775989999&+71581650000&+71431200000&+78545760000&+70851750000&+75127260000&+76062009999&+75330199999&+76959079999&+70552670000&+73366169999&+74527969999&+79943850000&+78430180000&+78827669999&+70801159999&+73583830000&+71073150000&+78612278494&+74902730000&+73494189999&+79577640000&+79323809999&+73560179999&+71620029999&+70418780000&+79731749999&+76193620000&+74228130000&+74191890000&+72771449999&+78607410000&+74033740000&+75666050000&+76840819999&+76543809999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
komi.online-chery.ru,"ООО ""АВТОРЕСУРС""",+78212400060,None,Герасимов Александр Петрович,LEGAL,2011-06-21,1308614400,None,1101087708,1111101004530,110101001,90406579,87401000000,87701000001,4210014,167000,"г Сыктывкар, ул Гаражная, д 13"
korea-auto.pro,"ООО ""ГЛОБУС М""",+74954886506,None,Аббасов Аббас Ваминович,LEGAL,2021-09-30,1632960000,None,9723125590,1217700462143,772301001,50477204,45290568000,45389000000,4210014,109382,"г Москва, Егорьевский проезд, д 3А стр 1, помещ 36"
krasnodar.agat-group.com,None,+75891102958&+79873901000&+78619969999,feedback@agatgroup.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnodar.ruautoshop.com,None,+78612059209&+78005114620,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
koreacars.me,"ООО ""ВТИ""",+79146645369&+78002006965&+79025056965&+74232056596,mg5@vtransim.ru,Радченко Юрий Анатольевич,LEGAL,2008-12-16,1229385600,None,2536211751,1082536015484,254301001,88254665,05401369000,05701000001,4210014,690014,"690014, Приморский край, Г.О. ВЛАДИВОСТОКСКИЙ, Г ВЛАДИВОСТОК, ПР-КТ НАРОДНЫЙ, Д. 13, ОФИС 303"
krasnogvardeyskoe.drom.ru,None,+72698631286,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia42.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АЙ-БИ-ЭМ""",+73842680081&+73952500211&+78003010880&+79532216928&+73842457819,None,Джонг Санг Гвон&Пронин Денис Александрович,LEGAL&LEGAL,2008-10-22&2000-12-26,1224633600&977788800,None&None,7728674093&4207055973,5087746291760&1024200717320,770501001&420501001,88417848&48646177,45286560000&32401362000,45376000000&32701000001,4210011&4210014,115054&650040,"г Москва, ул Валовая, д 26&г Кемерово, ул Баумана, д 57Б"
krasnoyarsk-ac.ru,None,+73919869397&+74959270176,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnoyarsk-lada.ru,None,+73919869410,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kiastavr.ru,"ООО ""СОЮЗ АВТО""",+78652977791,None,Мамедов Равшан Гадир Оглы,LEGAL,2021-05-20,1621468800,None,6311190820,1216300024687,631101001,60099526,36401364000,36701305000,4210014,443030,"г Самара, ул Спортивная, д 14, ком 3"
krasnoyarsk.agat-group.com,None,+79873901000&+79107970070&+73912051111,feedback@agatgroup.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnoyarsk.cars-diagnostic.ru,None,+79630078581,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnoyarsk.otogrev70.ru,None,+79131021497&+79994997298&+74993900735,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnoyarsk.inwheel.ru,None,+75843382034&+79992096561&+78004441492,krasnoyarsk@inwheel.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krd.nazakupe.ru,None,+79284003332,krd@nazakupe.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnodar.drom.ru,None,+73404121398,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
klienty-vikup.ru,ИП Еникова Надежда Владимировна,+71428571428&+76666666666&+78053108014,help@creatium.io,Еникова Надежда Владимировна,INDIVIDUAL,2017-07-20,1500508800,None,780531080149,317784700202408,None,0118439340,40276000000,40335000000,4210015,190000,г Санкт-Петербург
kostroma.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79605432873,44region@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
krishka-gbc.ru,None,+79272900014&+79397000258,support@krishka-gbc.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ksz43.ru,None,None,stankozavodkirov@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kumertau-ufa-kumertau.ru,None,+79174652818&+79050052818&+79378462818,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kt-kamaz.ru,None,+71793228493&+74952865211&+79773397845&+79161707963,Rating@Mail.ru&sales@kt-kamaz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ksracing.ru,None,+71764705882&+74956615222&+78039215686&+74705882352&+74956615333&+70020556894,INFO@KSRACING.RU&info@ksracing.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krasnodar-probeg.ru,"ООО ""СИГМА""",+78612057523,None,Чапаров Расул Гамзатович,LEGAL,2021-02-26,1614297600,None,9721119753,1217700086724,772101001,47350569,45290554000,45385000000,4210014,109542,"109542, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВЫХИНО-ЖУЛЕБИНО, ПР-КТ РЯЗАНСКИЙ, Д. 91, К. 1, ЭТАЖ 1, ПОМЕЩ. 11,КОМ. 2,ОФИС 47-2"
ktz-sani.ru,None,+79964105001&+78003500939,mail@ktz-sani.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
freebnbco.in,None,+70160215151,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ktm-nsk.ru,None,+70400405629&+77777777777&+77735368956&+79979634690&+74191991228&+79888099999&+76539549999&+70201451768&+75069840755&+79991579735&+74453230273&+71793227009&+75070109452&+79866360957&+75069800450&+77612967856&+70469300349&+71793226709&+75070264445&+70098129999&+73833636582&+79979546872&+74964354009&+77800161160&+77755018435&+78432052121&+73912906070&+79866321307&+79866276743&+70469565442&+77786918963&+71745035489&+75070290987&+77715654952&+74963646548&+73833048808&+71793227163&+78716512504&+74963961448&+74442541240&+78462020212&+76974152419&+79593629999&+75069789964&+79607955218&+74963256281&+76796962437&+70161200000&+71958519999&+76800269999&+76443036551&+79662910015&+79594439016&+77937938057&+74020486692&+71977776872&+76800270571&+74963106859&+70404865681&+75070187112&+70491230333&+74964117096&+79130391990&+74963307071&+71960099999&+70593078847&+77125370513&+79093442870&+74963873630&+74964202621&+76443111917&+77125698849&+70491481991&+71793226948&+75070016719&+70056070178&+75069851568,robert@broofa.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuntsevo-exeed.ru,None,+78007008003&+72645199999&+74959334033&+74950216129,MMikhovich@avtograd-kaliningrad.ru&PSitnikova@avtograd-kaliningrad.ru&IEsipov@avtograd-kaliningrad.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kubcar.ru,None,+74955454503&+78005553815&+77741124305,sale@promteh-nn.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kung.pro,None,+79231041100&+79832904499&+79137005340,incomsib@inbox.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kungi-gorodets.ru,None,+79524597394&+72828636305&+79867667679,k89867667679@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kubatorika.ru,None,+78002226062&+78314106262&+79107906262,info@kubatorika.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kunginn.ru,None,+78314133543&+79601756406&+78003005666,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kungi.triffid.ru,None,+73333333333&+79778553776&+78003333267&+71793216391,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuntsevo-haval.ru,None,+74954017911&+72447556230&+78005115986,Haval-info@kuntsevo.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuntsevo-plus.ru,None,+74959334003,info@kuntsevo-plus.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuntsevo.changanauto.ru,None,+74959334033&+78003336668,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuntsevo.com,None,+74959334033,info@kuntsevo.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupicariya.ru,None,+79673772541,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupim-auto.com,None,+79998417578,info@kupim-auto.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupim-avto55.ru,None,+71793217517&+79658711114,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupim-nomer.ru,None,+74092692154&+71793223004&+74092692147&+79299996633&+74092690154&+74092690147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupim-srochno.by,None,+71793221712&+70295509687,ingachertina@yandex.ru&mail@planb.by&no-reply@planb.by&mail@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupimauto.by,None,None,info@kupimauto.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupimauto02.ru,None,+79870906688,0906688@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupimavto.by,None,None,info@kupimavto.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
krylatskoe.kia-avtomir.ru,"ООО ""АМКАПИТАЛ""",+74952289898,None,Петров Владимир Николаевич,LEGAL,2006-08-09,1155081600,None,7708607959,5067746028312,771801001,96570707,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 218"
kupimseichas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupim-srochno.ru,None,+79135325517&+73912505517&+71793210464,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuplu-hyundai.ru,None,+74951269736,credit@kuplu-hyundai.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupit-shini.ru,None,+79257032043&+71793210816&+74993909419,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kupiscooter.ru,None,+79255421797&+71793222093&+77741124305&+78283151141&+74997033332,info@kupiscooter.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuplu-nissan.ru,None,+74951269736,credit@kuplu-nissan.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ktm-krasnodar.ru,"ООО ""ДЦ АЛТУФЬЕВО""",+79604884884&+78612060225&+78612105511,info@ktm-avtodom.ru,Тимашов Роман Валерьевич,LEGAL,2018-11-16,1542326400,None,5029236551,1185053039291,502901001,34200615,46446000206,46746000306,4210014,141031,"141031, Московская область, Г. МЫТИЩИ, П. НАГОРНОЕ, КМ МКАД 85-Й (ТПЗ АЛТУФЬЕВО ТЕР), ВЛД. 5, СТР. 4, ЭТ/ПОМ 1/1"
kurgan.drom.ru,None,+70539072197&+71504440307,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kursk-moto.ru,None,+74712547979,kursk-moto@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kursk.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kungi-kdt.ru,"ООО ""КДТ-ГРУПП""",+74959695622&+79002092920&+79065010099&+74957990280,info@kdt.su,Солодовникова Надежда Васильевна,LEGAL,2015-12-01,1448928000,None,3257036830,1153256015681,324501001,29510710,15208842001,15608442101,4210014,241517,"241035, Брянская область, М.Р-Н БРЯНСКИЙ, С.П. НОВОДАРКОВИЧСКОЕ, П НОВЫЕ ДАРКОВИЧИ, УЛ М.РАСКОВОЙ, Д. 25, ПОМЕЩ. 37"
kursk.ring-mazda.ru,None,+71764705882&+78039215686&+74705882352&+78002005434&+74712723333&+78001000070,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuzmiha-exeed.ru,None,+71764705882&+73952438000&+78039215686&+74705882352,info@exeed38.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kursk.bitavto.online,None,+71764705882&+74210526315&+78039215686&+74705882352&+78157895133&+78947368421&+79308682222&+78157895400&+79536272323&+71793224200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuzov59.ru,None,+73422642999,Rating@Mail.ru&CKR@VERRA.RU,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuzov-almet.ru,None,+78553420111&+79655948541&+78553305111,reception@lada-Autosouz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuzov-tagil.okami.ru,None,+73435475993&+73435370327,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kuzov.vw-kaluga.ru,None,+79190700611&+74872337439&+71666832410&+71793223901&+74842908446,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kvadr24.ru,None,+74953642332&+79853642332&+79163025757,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kvadro-centr.ru,None,+79118225088,centrkvadro@yandex.ru&kvadrocentr@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
